year,state,D_pv,R_pv,D_pv2p,R_pv2p,D_pv_lag1,R_pv_lag1,D_pv2p_lag1,R_pv2p_lag1,D_pv_lag2,R_pv_lag2,D_pv2p_lag2,R_pv2p_lag2,margin,winner
1972,New Hampshire,34.85462149,63.97792007,35.26634137,64.73365863,43.92513934,52.10343795,45.74173707,54.25826293,63.89047981,36.10952019,63.89047981,36.10952019,-29.467317259999994,R
1972,New Jersey,36.77433389,61.57360682,37.39207311,62.60792689,43.96634202,46.09686669,48.81720588,51.18279412,65.60667002,33.85742438,65.96015418,34.03984582,-25.215853780000003,R
1972,New Mexico,36.55679383,61.04873669,37.45360907,62.54639093,39.74596753,51.84902271,43.3931675,56.6068325,59.22103689,40.24174717,59.54090009,40.45909991,-25.092781860000002,R
1972,New York,41.20572535,58.54338905,41.3093646,58.6906354,49.75607012,44.29900976,52.90099183,47.09900817,68.56189947,31.30832129,68.65099421,31.34900579,-17.381270799999996,R
1972,North Carolina,28.88855086,69.46402373,29.3724399,70.6275601,29.23559348,39.50833169,42.52825745,57.47174255,56.15077513,43.84922487,56.15077513,43.84922487,-41.25512019999999,R
1972,North Dakota,35.78573618,62.06784688,36.57069579,63.42930421,38.23149724,55.9415367,40.59707503,59.40292497,57.96841197,41.87755671,58.05783923,41.94216077,-26.858608419999996,R
1972,Ohio,38.07008765,59.63257674,38.96525022,61.03474978,42.94736619,45.2310757,48.70506358,51.29493642,62.94299904,37.05700096,62.94299904,37.05700096,-22.069499559999997,R
1972,Oklahoma,23.99718419,73.69890281,24.56309657,75.43690343,31.98626636,47.68356226,40.14853165,59.85146835,55.74633324,44.25366676,55.74633324,44.25366676,-50.87380686,R
1972,Oregon,42.32573878,52.44766398,44.65993364,55.34006636,43.78432985,49.83187372,46.77003359,53.22996641,63.71789573,35.9630169,63.92186232,36.07813768,-10.680132720000003,R
1972,Pennsylvania,39.13131342,59.11278161,39.83070271,60.16929729,47.58717908,44.01955969,51.94724724,48.05275276,64.92131984,34.70380638,65.16560862,34.83439138,-20.338594580000006,R
1972,Rhode Island,46.81126866,53.00114476,46.89924535,53.10075465,64.03064935,31.78155844,66.82932251,33.17067749,80.86907927,19.12758818,80.87177436,19.12822564,-6.201509299999998,R
1972,South Carolina,27.92087095,70.57694577,28.34669019,71.65330981,29.60889499,38.091282820000004,43.73532825,56.26467175,41.10481824,58.89365724,41.1054449,58.8945551,-43.30661961999999,R
1972,South Dakota,45.52315274,54.15350585,45.67082543,54.32917457,41.96164458,53.27414813,44.06079204,55.93920796,55.61241548,44.38758452,55.61241548,44.38758452,-8.658349139999999,R
1972,Tennessee,29.74511773,67.69556986,30.52638324,69.47361676,28.12976277,37.8492364,42.63441872,57.36558128,55.50498013,44.4920477,55.50662988,44.49337012,-38.94723352,R
1972,Texas,33.23887311,66.19882893,33.4268315,66.5731685,41.13793374,39.87275468,50.78087169,49.21912831,63.31574674,36.49162425,63.43794662,36.56205338,-33.146336999999995,R
1972,Utah,26.39296433,67.64038322,28.06766431,71.93233569,37.07450635,56.49457602,39.62260333,60.37739667,54.86448003,45.13551997,54.86448003,45.13551997,-43.864671380000004,R
1972,Vermont,36.46721513,62.66461973,36.78658342,63.21341658,43.52742187,52.75086119,45.21001049,54.78998951,66.29938255,33.68835421,66.307514,33.692486,-26.42683316,R
1972,Virginia,30.12225647,67.8435216,30.74773361,69.25226639,32.49283322,43.35827413,42.83765176,57.16234824,53.54079137,46.18144871,53.68992045,46.31007955,-38.504532780000005,R
1972,Washington,38.63991292,56.91516521,40.43732021,59.56267979,47.23192318,45.12141172,51.14262872,48.85737128,61.96633284,37.3734661,62.37815408,37.62184592,-19.125359579999994,R
1972,West Virginia,36.38973818,63.61026182,36.38973818,63.61026182,49.60063961,40.77864668,54.88053917,45.11946083,67.93684662,32.06315338,67.93684662,32.06315338,-27.220523639999996,R
1972,Wisconsin,43.72488383,53.39928436,45.01957097,54.98042903,44.26764282,47.88523817,48.03717729,51.96282271,62.08858534,37.74023756,62.19504902,37.80495098,-9.960858060000007,R
1972,Wyoming,30.4719379,69.01421996,30.62932427,69.37067573,35.51196887,55.75802838,38.9086994,61.0913006,56.55847978,43.44152022,56.55847978,43.44152022,-38.741351460000004,R
1976,Alabama,55.72726888,42.61487086,56.66672398,43.33327602,25.53670486,72.42879137,26.06703976,73.93296024,18.72328956,13.99377284,57.22790551,42.77209449,13.33344796,D
1976,Alaska,35.65313092,57.9045754,38.10817123,61.89182877,34.62229177,58.12810468,37.3284569,62.6715431,42.64587222,45.28210995,48.50091082,51.49908918,-23.783657539999993,R
1976,Arizona,39.79997819,56.36613578,41.38669698,58.61330302,30.3807928,61.63870208,33.01560484,66.98439516,35.0177436,54.77537089,38.99825037,61.00174963,-17.226606039999993,R
1976,Arkansas,64.96172813,34.90433661,65.04885148,34.95114852,30.7101191,68.82420877,30.85379663,69.14620337,30.33202644,31.01461638,49.44366154,50.55633846,30.09770296,D
1976,California,47.95482184,49.74831396,49.08217269,50.91782731,41.53805357,54.99727409,43.02886267,56.97113733,44.73942049,47.81938078,48.33621425,51.66378575,-1.8356546199999997,R
1976,Colorado,42.609946,54.02777778,44.09245617,55.90754383,34.59330485,62.60604015,35.59005963,64.40994037,41.31834482,50.46172394,45.01886453,54.98113547,-11.815087660000003,R
1976,Connecticut,46.73370096,51.88144451,47.38998329,52.61001671,40.12910711,58.56941927,40.65826368,59.34173632,49.47820148,44.31673449,52.75146357,47.24853643,-5.220033419999993,R
1976,Delaware,51.9690887,46.5876202,52.73013809,47.26986191,39.18332512,59.59552642,39.66772696,60.33227304,41.60808333,45.11608596,47.97749424,52.02250576,5.460276179999994,D
1976,District of Columbia,81.63122668,16.5095066,83.17772239,16.82227761,78.09706219,21.55536926,78.36944975,21.63055025,81.81946089,18.18053911,81.81946089,18.18053911,66.35544478,D
1976,Florida,51.92610623,46.64243448,52.68020187,47.31979813,27.79861904,71.91465279,27.87855471,72.12144529,30.93484109,40.53395984,43.28439919,56.71560081,5.360403739999995,D
1976,Georgia,66.93829486,33.06170514,66.93829486,33.06170514,24.64554824,75.03549625,24.7244081,75.2755919,26.7495077,30.40241037,46.80421691,53.19578309,33.87658972,D
1976,Hawaii,50.59199934,48.06128369,51.28263124,48.71736876,37.52081221,62.47918779,37.52081221,62.47918779,59.8277862,38.7036551,60.71948752,39.28051248,2.5652624800000012,D
1976,Idaho,37.11854563,59.88026938,38.26700937,61.73299063,26.04106592,64.23888214,28.84479498,71.15520502,30.65872664,56.79212042,35.05823863,64.94176137,-23.465981260000007,R
1976,Illinois,48.10759027,50.07684354,48.99716626,51.00283374,40.51188634,59.03111765,40.697874,59.302126,44.15421704,47.07558787,48.39889451,51.60110549,-2.0056674799999996,R
1976,Indiana,45.70038579,53.32274647,46.15122219,53.84877781,33.33607775,66.10843701,33.52228912,66.47771088,37.9855029,50.28661276,43.03227878,56.96772122,-7.697555620000003,R
1976,Iowa,48.45849654,49.46943765,49.48383415,50.51616585,40.47542139,57.60515978,41.2675179,58.7324821,40.81568175,53.0087822,43.5021742,56.4978258,-1.0323317000000003,R
1976,Kansas,44.93639368,52.48782423,46.12445924,53.87554076,29.50425447,67.65804856,30.36594806,69.63405194,34.7160749,54.84456045,38.7626492,61.2373508,-7.75108152,R
1976,Kentucky,52.75424927,45.56874828,53.65402865,46.34597135,34.76902554,63.36736615,35.42928871,64.57071129,37.64974292,43.79335785,46.22827786,53.77172214,7.3080573000000015,D
1976,Louisiana,51.77499622,45.98824315,52.95957515,47.04042485,28.35421321,65.32171935,30.26840773,69.73159227,28.21221924,23.46667274,54.59137794,45.40862206,5.919150299999998,D
1976,Maine,48.094076630000004,48.93077802,49.5688211,50.4311789,38.48434231,61.46077729,38.50547427,61.49452573,55.30468066,43.0741902,56.21601486,43.78398514,-0.8623577999999981,R
1976,Maryland,53.03541992,46.96458008,53.03541992,46.96458008,37.35976635,61.2570283,37.88377678,62.11622322,43.58647784,41.94159051,50.96160673,49.03839327,6.070839840000005,D
1976,Massachusetts,56.11157823,40.44170928,58.11462217,41.88537783,54.19569896,45.22929481,54.50912985,45.49087015,63.00918794,32.88703087,65.70560208,34.29439792,16.229244339999994,D
1976,Michigan,46.46507412,51.86075107,47.25622595,52.74377405,41.81372795,56.20453683,42.65911873,57.34088127,48.18395463,41.45678639,53.75229397,46.24770603,-5.487548099999998,R
1976,Minnesota,54.89630146,42.02174333,56.64198197,43.35801803,46.06810086,51.57568791,47.17975556,52.82024444,53.99638655,41.46294326,56.56480792,43.43519208,13.283963940000007,D
1976,Mississippi,49.62701232,47.74216218,50.96788853,49.03211147,19.62682073,78.19720325,20.0633954,79.9366046,23.01633744,13.52403099,62.98879411,37.01120589,1.9357770600000066,D
1976,Missouri,51.10498567,47.47353604,51.84190713,48.15809287,37.70566488,62.29433512,37.70566488,62.29433512,43.7382219,44.87046712,49.36109808,50.63890192,3.6838142600000054,D
1976,Montana,45.40418697,52.83998613,46.21565385,53.78434615,37.84504554,57.92640498,39.51599912,60.48400088,41.58722176,50.59510794,45.11409279,54.88590721,-7.568692299999995,R
1976,Nebraska,38.44967194,59.20388826,39.37354855,60.62645145,29.49752641,70.50247359,29.49752641,70.50247359,31.8121788,59.8234892,34.71593485,65.28406515,-21.252902899999995,R
1976,Nevada,45.80980404,50.16594345,47.73060407,52.26939593,36.31922362,63.68077638,36.31922362,63.68077638,39.29372706,47.45749523,45.29472441,54.70527559,-4.5387918600000035,R
1976,New Hampshire,43.4726921,54.74682519,44.26074705,55.73925295,34.85462149,63.97792007,35.26634137,64.73365863,43.92513934,52.10343795,45.74173707,54.25826293,-11.478505900000002,R
1976,New Jersey,47.92391503,50.08134094,48.89933153,51.10066847,36.77433389,61.57360682,37.39207311,62.60792689,43.96634202,46.09686669,48.81720588,51.18279412,-2.2013369400000045,R
1976,New Mexico,48.28440433,50.74989798,48.75523248,51.24476752,36.55679383,61.04873669,37.45360907,62.54639093,39.74596753,51.84902271,43.3931675,56.6068325,-2.489535040000007,R
1976,New York,48.65083286,42.37855381,53.44519461,46.55480539,41.20572535,58.54338905,41.3093646,58.6906354,49.75607012,44.29900976,52.90099183,47.09900817,6.890389220000003,D
1976,North Carolina,55.26918671,44.21940204,55.5532925,44.4467075,28.88855086,69.46402373,29.3724399,70.6275601,29.23559348,39.50833169,42.52825745,57.47174255,11.106584999999995,D
1976,North Dakota,45.77004319,51.69184818,46.96198949,53.03801051,35.78573618,62.06784688,36.57069579,63.42930421,38.23149724,55.9415367,40.59707503,59.40292497,-6.076021019999999,R
1976,Ohio,48.89868667,48.67163157,50.1163546,49.8836454,38.07008765,59.63257674,38.96525022,61.03474978,42.94736619,45.2310757,48.70506358,51.29493642,0.23270920000000217,D
1976,Oklahoma,48.74722019,49.96177619,49.38477948,50.61522052,23.99718419,73.69890281,24.56309657,75.43690343,31.98626636,47.68356226,40.14853165,59.85146835,-1.2304410400000023,R
1976,Oregon,47.61806276,47.78439346,49.91282682,50.08717318,42.32573878,52.44766398,44.65993364,55.34006636,43.78432985,49.83187372,46.77003359,53.22996641,-0.17434636000000125,R
1976,Pennsylvania,50.39567935,47.73221531,51.35713909,48.64286091,39.13131342,59.11278161,39.83070271,60.16929729,47.58717908,44.01955969,51.94724724,48.05275276,2.7142781799999938,D
1976,Rhode Island,55.44200456,44.14419461,55.67237732,44.32762268,46.81126866,53.00114476,46.89924535,53.10075465,64.03064935,31.78155844,66.82932251,33.17067749,11.344754640000005,D
1976,South Carolina,56.16951767,43.12937104,56.56610904,43.43389096,27.92087095,70.57694577,28.34669019,71.65330981,29.60889499,38.091282820000004,43.73532825,56.26467175,13.132218080000001,D
1976,South Dakota,48.91212526,50.38779026,49.25696563,50.74303437,45.52315274,54.15350585,45.67082543,54.32917457,41.96164458,53.27414813,44.06079204,55.93920796,-1.4860687399999932,R
1976,Tennessee,55.94074831,42.94176297,56.57294458,43.42705542,29.74511773,67.69556986,30.52638324,69.47361676,28.12976277,37.8492364,42.63441872,57.36558128,13.145889159999996,D
1976,Texas,51.13895681,47.97042352,51.59850323,48.40149677,33.23887311,66.19882893,33.4268315,66.5731685,41.13793374,39.87275468,50.78087169,49.21912831,3.197006459999997,D
1976,Utah,33.64817874,62.43473055,35.01994162,64.98005838,26.39296433,67.64038322,28.06766431,71.93233569,37.07450635,56.49457602,39.62260333,60.37739667,-29.960116760000005,R
1976,Vermont,42.30405325,54.58722581,43.66136319,56.33863681,36.46721513,62.66461973,36.78658342,63.21341658,43.52742187,52.75086119,45.21001049,54.78998951,-12.677273619999994,R
1976,Virginia,47.95821563,49.29332141,49.31358114,50.68641886,30.12225647,67.8435216,30.74773361,69.25226639,32.49283322,43.35827413,42.83765176,57.16234824,-1.3728377200000068,R
1976,Washington,46.11426044,49.99774997,47.97970643,52.02029357,38.63991292,56.91516521,40.43732021,59.56267979,47.23192318,45.12141172,51.14262872,48.85737128,-4.0405871399999995,R
1976,West Virginia,58.06951865,41.93048135,58.06951865,41.93048135,36.38973818,63.61026182,36.38973818,63.61026182,49.60063961,40.77864668,54.88053917,45.11946083,16.1390373,D
1976,Wisconsin,49.50336357,47.8260973,50.86164367,49.13835633,43.72488383,53.39928436,45.01957097,54.98042903,44.26764282,47.88523817,48.03717729,51.96282271,1.7232873399999988,D
1976,Wyoming,39.80926553,59.30358251,40.16559539,59.83440461,30.4719379,69.01421996,30.62932427,69.37067573,35.51196887,55.75802838,38.9086994,61.0913006,-19.66880922,R
1980,Alabama,47.44885907,48.75012016,49.32366169,50.67633831,55.72726888,42.61487086,56.66672398,43.33327602,25.53670486,72.42879137,26.06703976,73.93296024,-1.3526766199999969,R
1980,Alaska,26.4079018,54.348196540000004,32.70081436,67.29918564,35.65313092,57.9045754,38.10817123,61.89182877,34.62229177,58.12810468,37.3284569,62.6715431,-34.59837128,R
1980,Arizona,28.24468359,60.60884838,31.78791317,68.21208683,39.79997819,56.36613578,41.38669698,58.61330302,30.3807928,61.63870208,33.01560484,66.98439516,-36.42417366000001,R
1980,Arkansas,47.52263062,48.13427223,49.68029406,50.31970594,64.96172813,34.90433661,65.04885148,34.95114852,30.7101191,68.82420877,30.85379663,69.14620337,-0.6394118799999973,R
1980,California,35.91943691,52.69750288,40.53337544,59.46662456,47.95482184,49.74831396,49.08217269,50.91782731,41.53805357,54.99727409,43.02886267,56.97113733,-18.93324912,R
1980,Colorado,31.0700325,55.06893495,36.06965979,63.93034021,42.609946,54.02777778,44.09245617,55.90754383,34.59330485,62.60604015,35.59005963,64.40994037,-27.860680419999994,R
1980,Connecticut,38.52220567,48.15595701,44.44280368,55.55719632,46.73370096,51.88144451,47.38998329,52.61001671,40.12910711,58.56941927,40.65826368,59.34173632,-11.114392640000005,R
1980,Delaware,44.87414498,47.20708794,48.73321475,51.26678525,51.9690887,46.5876202,52.73013809,47.26986191,39.18332512,59.59552642,39.66772696,60.33227304,-2.533570499999996,R
1980,District of Columbia,74.89317898,13.40682849,84.81673006,15.18326994,81.63122668,16.5095066,83.17772239,16.82227761,78.09706219,21.55536926,78.36944975,21.63055025,69.63346012,D
1980,Florida,38.50021983,55.51916271,40.94923705,59.05076295,51.92610623,46.64243448,52.68020187,47.31979813,27.79861904,71.91465279,27.87855471,72.12144529,-18.1015259,R
1980,Georgia,55.79610535,40.96730659,57.66239969,42.33760031,66.93829486,33.06170514,66.93829486,33.06170514,24.64554824,75.03549625,24.7244081,75.2755919,15.324799380000002,D
1980,Hawaii,44.80211813,42.90061889,51.08405924,48.91594076,50.59199934,48.06128369,51.28263124,48.71736876,37.52081221,62.47918779,37.52081221,62.47918779,2.168118480000004,D
1980,Idaho,25.19071579,66.45596677,27.48677321,72.51322679,37.11854563,59.88026938,38.26700937,61.73299063,26.04106592,64.23888214,28.84479498,71.15520502,-45.02645358000001,R
1980,Illinois,41.71640818,49.64605289,45.66033762,54.33966238,48.10759027,50.07684354,48.99716626,51.00283374,40.51188634,59.03111765,40.697874,59.302126,-8.67932476,R
1980,Indiana,37.65319244,56.00524167,40.20267133,59.79732867,45.70038579,53.32274647,46.15122219,53.84877781,33.33607775,66.10843701,33.52228912,66.47771088,-19.594657339999998,R
1980,Iowa,38.60416298,51.30500182,42.93684973,57.06315027,48.45849654,49.46943765,49.48383415,50.51616585,40.47542139,57.60515978,41.2675179,58.7324821,-14.126300540000003,R
1980,Kansas,33.28757546,57.85006047,36.52451056,63.47548944,44.93639368,52.48782423,46.12445924,53.87554076,29.50425447,67.65804856,30.36594806,69.63405194,-26.950978879999994,R
1980,Kentucky,47.65391583,49.03216744,49.2872544,50.7127456,52.75424927,45.56874828,53.65402865,46.34597135,34.76902554,63.36736615,35.42928871,64.57071129,-1.4254911999999962,R
1980,Louisiana,45.74823178,51.1983474,47.18911401,52.81088599,51.77499622,45.98824315,52.95957515,47.04042485,28.35421321,65.32171935,30.26840773,69.73159227,-5.6217719800000054,R
1980,Maine,42.2503542,45.60554176,48.09051657,51.90948343,48.094076630000004,48.93077802,49.5688211,50.4311789,38.48434231,61.46077729,38.50547427,61.49452573,-3.8189668600000033,R
1980,Maryland,47.13812954,44.18096509,51.61913807,48.38086193,53.03541992,46.96458008,53.03541992,46.96458008,37.35976635,61.2570283,37.88377678,62.11622322,3.2382761399999964,D
1980,Massachusetts,41.74977913,41.90147736,49.90932698,50.09067302,56.11157823,40.44170928,58.11462217,41.88537783,54.19569896,45.22929481,54.50912985,45.49087015,-0.181346039999994,R
1980,Michigan,42.4974135,48.98618189,46.4535891,53.5464109,46.46507412,51.86075107,47.25622595,52.74377405,41.81372795,56.20453683,42.65911873,57.34088127,-7.092821799999996,R
1980,Minnesota,46.50156244,42.55866225,52.21361456,47.78638544,54.89630146,42.02174333,56.64198197,43.35801803,46.06810086,51.57568791,47.17975556,52.82024444,4.427229120000007,D
1980,Mississippi,48.13916456,49.4633025,49.3216678,50.6783322,49.62701232,47.74216218,50.96788853,49.03211147,19.62682073,78.19720325,20.0633954,79.9366046,-1.3566643999999997,R
1980,Missouri,44.34571659,51.15576353,46.43458566,53.56541434,51.10498567,47.47353604,51.84190713,48.15809287,37.70566488,62.29433512,37.70566488,62.29433512,-7.130828679999993,R
1980,Montana,32.4306502,56.82452631,36.33475555,63.66524445,45.40418697,52.83998613,46.21565385,53.78434615,37.84504554,57.92640498,39.51599912,60.48400088,-27.330488900000006,R
1980,Nebraska,26.02273847,65.55001853,28.41755487,71.58244513,38.44967194,59.20388826,39.37354855,60.62645145,29.49752641,70.50247359,29.49752641,70.50247359,-43.16489025999999,R
1980,Nevada,27.35666333,63.61185431,30.07267134,69.92732866,45.80980404,50.16594345,47.73060407,52.26939593,36.31922362,63.68077638,36.31922362,63.68077638,-39.85465732,R
1980,New Hampshire,28.3507383,57.73718066,32.93230763,67.06769237,43.4726921,54.74682519,44.26074705,55.73925295,34.85462149,63.97792007,35.26634137,64.73365863,-34.135384740000006,R
1980,New Jersey,38.55799204,51.97315978,42.59085549,57.40914451,47.92391503,50.08134094,48.89933153,51.10066847,36.77433389,61.57360682,37.39207311,62.60792689,-14.818289019999995,R
1980,New Mexico,36.78482894,54.96682645,40.09173326,59.90826674,48.28440433,50.74989798,48.75523248,51.24476752,36.55679383,61.04873669,37.45360907,62.54639093,-19.816533480000004,R
1980,New York,43.99209992,42.53011024,50.8448638,49.1551362,48.65083286,42.37855381,53.44519461,46.55480539,41.20572535,58.54338905,41.3093646,58.6906354,1.6897275999999977,D
1980,North Carolina,47.18285535,49.30497518,48.90031737,51.09968263,55.26918671,44.21940204,55.5532925,44.4467075,28.88855086,69.46402373,29.3724399,70.6275601,-2.1993652599999933,R
1980,North Dakota,26.2985029,64.32570836,29.01929025,70.98070975,45.77004319,51.69184818,46.96198949,53.03801051,35.78573618,62.06784688,36.57069579,63.42930421,-41.961419500000005,R
1980,Ohio,40.90981354,51.51142625,44.26451499,55.73548501,48.89868667,48.67163157,50.1163546,49.8836454,38.07008765,59.63257674,38.96525022,61.03474978,-11.470970019999996,R
1980,Oklahoma,34.96766135,60.49970949,36.62786672,63.37213328,48.74722019,49.96177619,49.38477948,50.61522052,23.99718419,73.69890281,24.56309657,75.43690343,-26.74426656,R
1980,Oregon,38.66981065,48.33146568,44.44740616,55.55259384,47.61806276,47.78439346,49.91282682,50.08717318,42.32573878,52.44766398,44.65993364,55.34006636,-11.10518768,R
1980,Pennsylvania,42.47593062,49.58613404,46.13836413,53.86163587,50.39567935,47.73221531,51.35713909,48.64286091,39.13131342,59.11278161,39.83070271,60.16929729,-7.723271740000001,R
1980,Rhode Island,47.68214786,37.21280775,56.16605547,43.83394453,55.44200456,44.14419461,55.67237732,44.32762268,46.81126866,53.00114476,46.89924535,53.10075465,12.332110940000007,D
1980,South Carolina,48.20896631,49.45376231,49.36270673,50.63729327,56.16951767,43.12937104,56.56610904,43.43389096,27.92087095,70.57694577,28.34669019,71.65330981,-1.2745865400000014,R
1980,South Dakota,31.6918063,60.52523169,34.36654114,65.63345886,48.91212526,50.38779026,49.25696563,50.74303437,45.52315274,54.15350585,45.67082543,54.32917457,-31.266917720000002,R
1980,Tennessee,48.40771852,48.69888775,49.85007754,50.14992246,55.94074831,42.94176297,56.57294458,43.42705542,29.74511773,67.69556986,30.52638324,69.47361676,-0.2998449199999982,R
1980,Texas,41.42003014,55.28195126,42.83265921,57.16734079,51.13895681,47.97042352,51.59850323,48.40149677,33.23887311,66.19882893,33.4268315,66.5731685,-14.334681579999994,R
1980,Utah,20.56866484,72.77754605,22.03481496,77.96518504,33.64817874,62.43473055,35.01994162,64.98005838,26.39296433,67.64038322,28.06766431,71.93233569,-55.930370079999996,R
1980,Vermont,38.42118341,44.36401483,46.41069204,53.58930796,42.30405325,54.58722581,43.66136319,56.33863681,36.46721513,62.66461973,36.78658342,63.21341658,-7.178615919999999,R
1980,Virginia,40.30874069,53.03279901,43.18413947,56.81586053,47.95821563,49.29332141,49.31358114,50.68641886,30.12225647,67.8435216,30.74773361,69.25226639,-13.631721060000004,R
1980,Washington,37.31607203,49.65834364,42.90465391,57.09534609,46.11426044,49.99774997,47.97970643,52.02029357,38.63991292,56.91516521,40.43732021,59.56267979,-14.19069218,R
1980,West Virginia,49.81083481,45.30286086,52.36978172,47.63021828,58.06951865,41.93048135,58.06951865,41.93048135,36.38973818,63.61026182,36.38973818,63.61026182,4.739563439999998,D
1980,Wisconsin,43.18031551,47.89877447,47.40969142,52.59030858,49.50336357,47.8260973,50.86164367,49.13835633,43.72488383,53.39928436,45.01957097,54.98042903,-5.180617159999997,R
1980,Wyoming,27.97021159,62.6439481,30.86737402,69.13262598,39.80926553,59.30358251,40.16559539,59.83440461,30.4719379,69.01421996,30.62932427,69.37067573,-38.26525196,R
1984,Alabama,38.28078127,60.54249355,38.73660465,61.26339535,47.44885907,48.75012016,49.32366169,50.67633831,55.72726888,42.61487086,56.66672398,43.33327602,-22.526790700000006,R
1984,Alaska,29.86777775,66.65398232,30.94408735,69.05591265,26.4079018,54.348196540000004,32.70081436,67.29918564,35.65313092,57.9045754,38.10817123,61.89182877,-38.11182529999999,R
1984,Arizona,32.54264317,66.42148286,32.88327243,67.11672757,28.24468359,60.60884838,31.78791317,68.21208683,39.79997819,56.36613578,41.38669698,58.61330302,-34.23345514,R
1984,Arkansas,38.290785,60.46702533,38.7724119,61.2275881,47.52263062,48.13427223,49.68029406,50.31970594,64.96172813,34.90433661,65.04885148,34.95114852,-22.455176199999997,R
1984,California,41.2677757,57.51694285,41.77546518,58.22453482,35.91943691,52.69750288,40.53337544,59.46662456,47.95482184,49.74831396,49.08217269,50.91782731,-16.449069640000005,R
1984,Colorado,35.1228983,63.44215597,35.63423016,64.36576984,31.0700325,55.06893495,36.06965979,63.93034021,42.609946,54.02777778,44.09245617,55.90754383,-28.731539679999997,R
1984,Connecticut,38.82998159,60.73195173,39.00083124,60.99916876,38.52220567,48.15595701,44.44280368,55.55719632,46.73370096,51.88144451,47.38998329,52.61001671,-21.998337520000007,R
1984,Delaware,39.93212136,59.78269409,40.0463273,59.9536727,44.87414498,47.20708794,48.73321475,51.26678525,51.9690887,46.5876202,52.73013809,47.26986191,-19.907345399999997,R
1984,District of Columbia,85.38487751,13.7296013,86.14773395,13.85226605,74.89317898,13.40682849,84.81673006,15.18326994,81.63122668,16.5095066,83.17772239,16.82227761,72.2954679,D
1984,Florida,34.66024697,65.31858104,34.66758679,65.33241321,38.50021983,55.51916271,40.94923705,59.05076295,51.92610623,46.64243448,52.68020187,47.31979813,-30.664826419999997,R
1984,Georgia,39.78530524,60.17229857,39.80217985,60.19782015,55.79610535,40.96730659,57.66239969,42.33760031,66.93829486,33.06170514,66.93829486,33.06170514,-20.395640299999997,R
1984,Hawaii,43.81591563,55.09965877,44.29627578,55.70372422,44.80211813,42.90061889,51.08405924,48.91594076,50.59199934,48.06128369,51.28263124,48.71736876,-11.407448439999996,R
1984,Idaho,26.39221295,72.36467029,26.7244288,73.2755712,25.19071579,66.45596677,27.48677321,72.51322679,37.11854563,59.88026938,38.26700937,61.73299063,-46.5511424,R
1984,Illinois,43.29655321,56.17459154,43.52674669,56.47325331,41.71640818,49.64605289,45.66033762,54.33966238,48.10759027,50.07684354,48.99716626,51.00283374,-12.946506619999994,R
1984,Indiana,37.68271379,61.67431459,37.92657088,62.07342912,37.65319244,56.00524167,40.20267133,59.79732867,45.70038579,53.32274647,46.15122219,53.84877781,-24.14685824,R
1984,Iowa,45.8870818,53.27211217,46.27617467,53.72382533,38.60416298,51.30500182,42.93684973,57.06315027,48.45849654,49.46943765,49.48383415,50.51616585,-7.447650659999994,R
1984,Kansas,32.59803658,66.27220788,32.97052289,67.02947711,33.28757546,57.85006047,36.52451056,63.47548944,44.93639368,52.48782423,46.12445924,53.87554076,-34.058954220000004,R
1984,Kentucky,39.40124658,60.00693762,39.63581761,60.36418239,47.65391583,49.03216744,49.2872544,50.7127456,52.75424927,45.56874828,53.65402865,46.34597135,-20.728364780000007,R
1984,Louisiana,38.17539263,60.77370692,38.58083884,61.41916116,45.74823178,51.1983474,47.18911401,52.81088599,51.77499622,45.98824315,52.95957515,47.04042485,-22.838322320000003,R
1984,Maine,38.78104074,60.83406852,38.9308821,61.0691179,42.2503542,45.60554176,48.09051657,51.90948343,48.094076630000004,48.93077802,49.5688211,50.4311789,-22.138235800000004,R
1984,Maryland,47.01639086,52.50505259,47.24247281,52.75752719,47.13812954,44.18096509,51.61913807,48.38086193,53.03541992,46.96458008,53.03541992,46.96458008,-5.515054379999995,R
1984,Massachusetts,48.43378267,51.22078251,48.60166976,51.39833024,41.74977913,41.90147736,49.90932698,50.09067302,56.11157823,40.44170928,58.11462217,41.88537783,-2.79666048,R
1984,Michigan,40.23607594,59.22602717,40.453675,59.546325,42.4974135,48.98618189,46.4535891,53.5464109,46.46507412,51.86075107,47.25622595,52.74377405,-19.092650000000006,R
1984,Minnesota,49.71884656,49.53841519,50.09089077,49.90910923,46.50156244,42.55866225,52.21361456,47.78638544,54.89630146,42.02174333,56.64198197,43.35801803,0.1817815400000029,D
1984,Mississippi,37.42328159,61.88232119,37.68496494,62.31503506,48.13916456,49.4633025,49.3216678,50.6783322,49.62701232,47.74216218,50.96788853,49.03211147,-24.63007012,R
1984,Missouri,39.97524933,60.02475067,39.97524933,60.02475067,44.34571659,51.15576353,46.43458566,53.56541434,51.10498567,47.47353604,51.84190713,48.15809287,-20.049501340000006,R
1984,Montana,38.17658185,60.47448208,38.69860124,61.30139876,32.4306502,56.82452631,36.33475555,63.66524445,45.40418697,52.83998613,46.21565385,53.78434615,-22.602797519999996,R
1984,Nebraska,28.80982686,70.55069086,28.99524633,71.00475367,26.02273847,65.55001853,28.41755487,71.58244513,38.44967194,59.20388826,39.37354855,60.62645145,-42.00950734,R
